timestamp,actual,p001,p01,p05,p25,p50,p75,p95,p99,p999,error,abs_error,is_extreme,direction_correct
2025-12-20 00:00:00,-5.234999999999999,-38.122676849365234,-28.66155433654785,-18.71714210510254,-7.056643486022949,-0.899000883102417,2.5517332553863525,11.790337562561035,21.12953758239746,31.810138702392578,-4.335999116897582,4.335999116897582,False,True
2025-12-20 01:00:00,-7.6625000000000005,-35.813377380371094,-26.504961013793945,-16.702749252319336,-5.247762680053711,0.5366366505622864,4.104975700378418,13.224417686462402,22.74478530883789,33.31414031982422,-8.199136650562288,8.199136650562288,False,False
2025-12-20 02:00:00,-8.89,-41.44710159301758,-30.913002014160156,-19.385526657104492,-6.311760902404785,0.20528945326805115,4.015469074249268,13.483141899108887,23.40576934814453,34.70198059082031,-9.095289453268052,9.095289453268052,False,False
2025-12-20 03:00:00,-9.5025,-25.40895652770996,-17.033615112304688,-10.605814933776855,-1.253082036972046,3.466721296310425,6.7514824867248535,15.268804550170898,24.686542510986328,35.14282989501953,-12.969221296310424,12.969221296310424,False,False
2025-12-20 04:00:00,-9.205,-35.81221389770508,-26.397544860839844,-16.76807975769043,-4.623433589935303,1.3862875699996948,5.012165069580078,14.163041114807129,23.993206024169922,35.05150604248047,-10.591287569999695,10.591287569999695,False,False
2025-12-20 05:00:00,-7.425,-39.717750549316406,-29.239269256591797,-18.25028419494629,-5.645983695983887,0.8725388646125793,4.636787414550781,14.004761695861816,24.250505447387695,35.97126007080078,-8.29753886461258,8.29753886461258,False,False
2025-12-20 06:00:00,-4.25,-31.813823699951172,-21.96674346923828,-13.758003234863281,-2.7967886924743652,2.6113762855529785,6.352060794830322,15.284326553344727,25.522817611694336,37.038143157958984,-6.8613762855529785,6.8613762855529785,False,False
2025-12-20 07:00:00,-4.6899999999999995,-52.897125244140625,-38.775238037109375,-23.091106414794922,-7.8738813400268555,0.38643133640289307,4.880215167999268,15.316814422607422,26.35065460205078,40.57260513305664,-5.076431336402893,5.076431336402893,False,False
2025-12-20 08:00:00,9.735,-26.935691833496094,-16.77898406982422,-8.961591720581055,1.5200238227844238,6.565841197967529,10.369484901428223,20.3386287689209,31.202665328979492,42.486331939697266,3.16915880203247,3.16915880203247,False,True
2025-12-20 09:00:00,6.49,-32.206581115722656,-18.90328598022461,-10.578516960144043,-0.4025411605834961,3.848393201828003,8.119426727294922,17.231828689575195,27.727340698242188,39.14442443847656,2.6416067981719973,2.6416067981719973,False,True
2025-12-20 10:00:00,-0.24250000000000016,-39.53731155395508,-22.24607276916504,-12.588266372680664,-1.9063202142715454,2.460707664489746,7.068762302398682,16.10597038269043,25.94401741027832,37.73832702636719,-2.7032076644897463,2.7032076644897463,False,False
2025-12-20 11:00:00,0.13000000000000012,-46.188270568847656,-23.150766372680664,-13.005548477172852,-2.211841106414795,2.241774559020996,6.716863632202148,15.939482688903809,24.744853973388672,37.024383544921875,-2.111774559020996,2.111774559020996,False,True
2025-12-20 12:00:00,4.1075,-48.85256576538086,-21.475191116333008,-11.841297149658203,-1.6540236473083496,2.4701929092407227,6.477287292480469,15.449710845947266,23.142473220825195,36.33237838745117,1.6373070907592773,1.6373070907592773,False,True
2025-12-20 13:00:00,6.91,-48.739559173583984,-20.8039493560791,-11.953224182128906,-1.6883995532989502,2.1793668270111084,6.343828201293945,15.278531074523926,22.687654495239258,35.79069900512695,4.730633172988892,4.730633172988892,False,True
2025-12-20 14:00:00,7.275,-50.37176513671875,-19.47690200805664,-11.180988311767578,-1.4402689933776855,2.5086257457733154,6.31060266494751,14.90853214263916,21.378860473632812,35.5865478515625,4.766374254226685,4.766374254226685,False,True
2025-12-20 15:00:00,8.335,-53.78384780883789,-24.52689552307129,-15.224634170532227,-3.916607141494751,0.6557879447937012,4.926732540130615,13.899283409118652,21.182239532470703,34.96253204345703,7.6792120552063,7.6792120552063,False,True
2025-12-20 16:00:00,-2.9224999999999994,-84.89454650878906,-53.57329559326172,-34.77324676513672,-17.7581729888916,-9.736459732055664,-5.417463779449463,2.071719169616699,9.4216947555542,25.203229904174805,6.813959732055665,6.813959732055665,False,True
2025-12-20 17:00:00,-16.9275,-144.27218627929688,-113.36973571777344,-73.49030303955078,-41.734291076660156,-24.837438583374023,-19.275854110717773,-14.524197578430176,-9.051644325256348,7.344876289367676,7.909938583374025,7.909938583374025,False,True
2025-12-20 18:00:00,6.009999999999998,-64.33493041992188,-40.16627883911133,-21.04900360107422,-3.938093423843384,3.722799301147461,9.586864471435547,21.01968002319336,32.79112243652344,51.59317398071289,2.287200698852537,2.287200698852537,False,True
2025-12-20 19:00:00,11.459999999999997,-43.385379791259766,-21.357927322387695,-8.214028358459473,5.076998710632324,12.208194732666016,17.997215270996094,31.257888793945312,43.9403076171875,64.21163177490234,-0.7481947326660183,0.7481947326660183,False,True
2025-12-20 20:00:00,12.817500000000003,-38.17435073852539,-19.973928451538086,-9.590973854064941,3.815798044204712,10.455734252929688,16.015106201171875,28.840909957885742,41.7265625,59.626304626464844,2.361765747070315,2.361765747070315,False,True
2025-12-20 21:00:00,10.732499999999998,-26.880647659301758,-14.040042877197266,-7.580638408660889,3.5393483638763428,8.651630401611328,13.046727180480957,23.987998962402344,35.75975036621094,49.944786071777344,2.08086959838867,2.08086959838867,False,True
2025-12-20 22:00:00,6.120000000000001,-29.080413818359375,-17.151535034179688,-10.055915832519531,1.2745376825332642,6.555769443511963,10.620219230651855,20.68600082397461,32.149314880371094,45.48183822631836,-0.4357694435119619,0.4357694435119619,False,True
