timestamp,actual,p001,p01,p05,p25,p50,p75,p95,p99,p999,error,abs_error,is_extreme,direction_correct
2026-01-01 15:00:00,-1.8199999999999985,-33.901668548583984,-14.634733200073242,-9.171630859375,-2.4262588024139404,0.43466752767562866,2.8740055561065674,8.063209533691406,12.019392013549805,19.756362915039062,-2.254667527675627,2.254667527675627,False,False
2026-01-01 16:00:00,-6.185000000000002,-37.852291107177734,-20.110963821411133,-12.734192848205566,-4.831793785095215,-1.3495546579360962,1.374959111213684,6.786491870880127,11.736536979675293,19.557092666625977,-4.835445342063906,4.835445342063906,False,True
2026-01-01 17:00:00,-2.1199999999999974,-47.14677429199219,-32.06718444824219,-20.728057861328125,-10.117216110229492,-5.323606014251709,-2.1670093536376953,2.9229841232299805,8.392965316772461,17.066696166992188,3.2036060142517115,3.2036060142517115,False,True
2026-01-01 18:00:00,3.672500000000003,-27.307945251464844,-14.798530578613281,-7.6071271896362305,-0.2973407506942749,2.981937885284424,6.583093643188477,12.685124397277832,19.136690139770508,30.132251739501953,0.6905621147155792,0.6905621147155792,False,True
2026-01-01 19:00:00,3.842500000000001,-27.323637008666992,-13.640912055969238,-7.047513961791992,1.591448187828064,5.552559852600098,9.307284355163574,16.691665649414062,24.150711059570312,37.525943756103516,-1.7100598526000965,1.7100598526000965,False,True
2026-01-01 20:00:00,1.0599999999999987,-15.635385513305664,-7.217623710632324,-3.2818241119384766,3.562140464782715,6.7512922286987305,10.117979049682617,17.409626007080078,24.888134002685547,34.563846588134766,-5.691292228698732,5.691292228698732,False,True
2026-01-01 21:00:00,3.8625000000000003,-17.388219833374023,-9.244711875915527,-4.982961654663086,2.3962972164154053,5.774162292480469,8.903440475463867,16.050235748291016,23.877439498901367,33.168846130371094,-1.9116622924804685,1.9116622924804685,False,True
2026-01-01 22:00:00,4.16,-14.391075134277344,-8.017683982849121,-4.4285407066345215,2.1998119354248047,5.272007942199707,8.129739761352539,14.701526641845703,22.04894256591797,29.74222183227539,-1.112007942199707,1.112007942199707,False,True
2026-01-01 23:00:00,5.984999999999999,-21.944299697875977,-14.31152629852295,-8.771702766418457,-0.940034806728363,2.721489667892456,5.208493232727051,11.24363899230957,18.894001007080078,27.540916442871094,3.2635103321075434,3.2635103321075434,False,True
2026-01-02 00:00:00,4.33,-12.855412483215332,-9.551915168762207,-6.34930944442749,-1.0446116924285889,1.7352852821350098,3.924645185470581,9.582033157348633,15.429773330688477,20.50033950805664,2.5947147178649903,2.5947147178649903,False,True
2026-01-02 01:00:00,5.8100000000000005,-17.52455711364746,-13.30185317993164,-8.670625686645508,-2.8698854446411133,0.47893714904785156,2.3025832176208496,7.876557350158691,13.84708309173584,20.12397003173828,5.331062850952149,5.331062850952149,False,True
2026-01-02 02:00:00,3.0975,-12.1915864944458,-8.945405960083008,-5.9414262771606445,-0.7696033716201782,2.084033250808716,4.2604146003723145,9.766084671020508,15.319283485412598,20.903961181640625,1.0134667491912843,1.0134667491912843,False,True
2026-01-02 03:00:00,1.8525,-13.455324172973633,-10.208426475524902,-6.945155143737793,-1.510549545288086,1.5182186365127563,3.601409673690796,9.102182388305664,14.588592529296875,20.42237091064453,0.3342813634872437,0.3342813634872437,False,True
2026-01-02 04:00:00,0.7625,-12.121088981628418,-9.119028091430664,-6.14904260635376,-1.0325965881347656,1.8959070444107056,3.9787285327911377,9.396377563476562,14.65800666809082,20.470149993896484,-1.1334070444107056,1.1334070444107056,False,True
2026-01-02 05:00:00,2.94,-15.384271621704102,-11.95206069946289,-7.962141513824463,-2.469167947769165,0.8225629329681396,2.8029613494873047,8.323905944824219,13.877264976501465,20.302749633789062,2.1174370670318603,2.1174370670318603,False,True
2026-01-02 06:00:00,3.9524999999999997,-13.321688652038574,-10.265392303466797,-6.961451530456543,-1.6340970993041992,1.4133775234222412,3.5607292652130127,9.064278602600098,14.481939315795898,20.379079818725586,2.5391224765777585,2.5391224765777585,False,True
2026-01-02 07:00:00,3.3075,-14.092813491821289,-10.94304370880127,-7.410417079925537,-1.9415667057037354,1.2094320058822632,3.3460898399353027,8.925708770751953,14.36706829071045,20.474525451660156,2.098067994117737,2.098067994117737,False,True
2026-01-02 08:00:00,7.8725,-12.606330871582031,-9.292292594909668,-6.294335842132568,-1.2257342338562012,1.7062580585479736,3.828139305114746,9.236407279968262,14.525458335876465,20.534486770629883,6.166241941452026,6.166241941452026,False,True
