timestamp,actual,p001,p01,p05,p25,p50,p75,p95,p99,p999,error,abs_error,is_extreme,direction_correct
2025-12-31 06:00:00,7.952500000000001,-46.99734115600586,-28.101032257080078,-15.286504745483398,-2.440507411956787,5.0349578857421875,10.064997673034668,21.23955726623535,33.19084167480469,49.11776351928711,2.917542114257813,2.917542114257813,False,True
2025-12-31 07:00:00,10.324999999999996,-44.52838134765625,-23.674089431762695,-10.89999771118164,4.135447978973389,12.6610107421875,19.756393432617188,35.84493637084961,50.057945251464844,67.57611846923828,-2.3360107421875043,2.3360107421875043,False,True
2025-12-31 08:00:00,17.06,-31.555574417114258,-8.120716094970703,1.879690408706665,12.944239616394043,20.665102005004883,26.19446563720703,42.281429290771484,55.87654495239258,74.21290588378906,-3.605102005004884,3.605102005004884,False,True
2025-12-31 09:00:00,2.0425000000000004,-32.16750717163086,-7.407926082611084,1.5079171657562256,11.754175186157227,17.78804588317871,22.392526626586914,35.88536071777344,48.91108322143555,64.0439682006836,-15.74554588317871,15.74554588317871,False,True
2025-12-31 10:00:00,-18.742499999999996,-32.294578552246094,-9.047019004821777,-1.6567988395690918,5.969782829284668,9.739986419677734,13.40873908996582,22.358510971069336,31.04876136779785,41.59596633911133,-28.48248641967773,28.48248641967773,False,False
2025-12-31 11:00:00,-14.0625,-29.299135208129883,-5.7531046867370605,-0.9973801374435425,4.821585655212402,7.189484119415283,10.502874374389648,17.365028381347656,22.602596282958984,32.36772155761719,-21.251984119415283,21.251984119415283,False,False
2025-12-31 12:00:00,-9.642500000000002,-29.973787307739258,-5.036271572113037,-1.1459202766418457,4.237398147583008,6.431025505065918,9.556557655334473,15.850502967834473,20.005407333374023,30.512983322143555,-16.07352550506592,16.07352550506592,False,False
2025-12-31 13:00:00,-4.715,-30.498275756835938,-5.450151443481445,-1.9567817449569702,3.357107162475586,5.4308762550354,8.31031608581543,14.1961030960083,17.825448989868164,28.4737491607666,-10.1458762550354,10.1458762550354,False,False
2025-12-31 14:00:00,-5.9925,-31.2054443359375,-6.826826572418213,-3.384669065475464,2.1744141578674316,4.24765157699585,6.7543416023254395,12.397459030151367,15.956788063049316,26.38249397277832,-10.24015157699585,10.24015157699585,False,False
2025-12-31 15:00:00,-8.472499999999998,-33.44237518310547,-10.073803901672363,-5.8552045822143555,0.30087631940841675,2.639413833618164,4.867405414581299,10.36312484741211,14.251587867736816,24.486778259277344,-11.111913833618162,11.111913833618162,False,False
2025-12-31 16:00:00,-20.4625,-38.83249282836914,-17.559946060180664,-11.230183601379395,-3.2866084575653076,0.17487767338752747,2.665111780166626,8.374515533447266,13.216490745544434,23.018966674804688,-20.637377673387526,20.637377673387526,False,False
2025-12-31 17:00:00,-23.8175,-75.57657623291016,-54.88328552246094,-36.63975143432617,-20.433088302612305,-11.932242393493652,-8.807453155517578,-4.488375186920166,-0.29654109477996826,11.587848663330078,-11.885257606506347,11.885257606506347,False,True
2025-12-31 18:00:00,-0.8074999999999974,-38.32832717895508,-19.69496726989746,-10.371145248413086,-2.212367534637451,1.6728944778442383,5.429757595062256,10.450560569763184,16.478172302246094,30.225759506225586,-2.4803944778442357,2.4803944778442357,False,False
2025-12-31 19:00:00,-11.910000000000004,-23.90319061279297,-9.136743545532227,-3.7691712379455566,3.6502246856689453,7.321017742156982,11.16348648071289,18.535533905029297,26.192798614501953,39.60417938232422,-19.231017742156986,19.231017742156986,False,False
2025-12-31 20:00:00,2.604999999999997,-16.693893432617188,-4.780141353607178,-1.3287146091461182,5.316623687744141,8.520462989807129,12.249841690063477,19.745676040649414,27.61654281616211,39.57158279418945,-5.915462989807132,5.915462989807132,False,True
2025-12-31 21:00:00,2.3275000000000006,-13.625481605529785,-4.368361473083496,-1.5168020725250244,4.405357837677002,7.217933654785156,10.325241088867188,17.009916305541992,24.40997886657715,34.24272537231445,-4.890433654785156,4.890433654785156,False,True
2025-12-31 22:00:00,2.2174999999999976,-13.864301681518555,-5.97738790512085,-3.0176663398742676,2.9586243629455566,5.797874450683594,8.59473705291748,14.777911186218262,21.83209228515625,30.737842559814453,-3.580374450683596,3.580374450683596,False,True
2025-12-31 23:00:00,5.477499999999999,-13.096216201782227,-6.333215713500977,-3.6071040630340576,2.126967191696167,4.9163289070129395,7.415774822235107,13.199177742004395,19.88970947265625,27.93656349182129,0.5611710929870597,0.5611710929870597,False,True
2026-01-01 00:00:00,4.412500000000001,-11.247135162353516,-7.575090408325195,-5.347356796264648,-0.8017865419387817,1.6177233457565308,3.5549111366271973,8.445968627929688,13.555931091308594,19.0108699798584,2.7947766542434707,2.7947766542434707,False,True
2026-01-01 01:00:00,0.8000000000000007,-11.159968376159668,-7.607264518737793,-5.379505157470703,-0.8241430521011353,1.698288917541504,3.5544273853302,8.316889762878418,13.188603401184082,19.028072357177734,-0.8982889175415032,0.8982889175415032,False,True
2026-01-01 02:00:00,-0.19999999999999574,-11.734071731567383,-8.151105880737305,-5.778797149658203,-1.1673073768615723,1.4980831146240234,3.2900774478912354,7.983766555786133,12.76999568939209,18.940902709960938,-1.6980831146240192,1.6980831146240192,False,False
2026-01-01 03:00:00,-1.2125000000000021,-11.66382122039795,-8.05726146697998,-5.674017906188965,-1.129852056503296,1.562506079673767,3.4218733310699463,8.127717971801758,12.865555763244629,19.199172973632812,-2.775006079673769,2.775006079673769,False,False
2026-01-01 04:00:00,-1.0199999999999996,-13.096091270446777,-9.256787300109863,-6.448727607727051,-1.667850136756897,1.1774625778198242,3.059079885482788,7.817648887634277,12.588932037353516,19.325708389282227,-2.197462577819824,2.197462577819824,False,False
2026-01-01 05:00:00,0.34750000000000014,-12.533646583557129,-8.580079078674316,-5.9408183097839355,-1.265493392944336,1.5137042999267578,3.553297519683838,8.41922378540039,13.380753517150879,20.079479217529297,-1.1662042999267577,1.1662042999267577,False,True
2026-01-01 06:00:00,5.4575,-15.335639953613281,-10.720743179321289,-7.422903537750244,-2.0929319858551025,0.9493108987808228,3.0129611492156982,8.118586540222168,13.485952377319336,20.836231231689453,4.508189101219177,4.508189101219177,False,True
2026-01-01 07:00:00,9.517499999999995,-19.122873306274414,-12.718564987182617,-7.970352649688721,-2.594663143157959,0.9480908513069153,3.009413957595825,8.267922401428223,14.03883171081543,22.86934471130371,8.56940914869308,8.56940914869308,False,True
2026-01-01 08:00:00,14.805,-12.836078643798828,-6.930969715118408,-4.063405513763428,0.47367507219314575,3.3351454734802246,5.170279502868652,10.45101261138916,16.13806915283203,23.455289840698242,11.469854526519775,11.469854526519775,False,True
2026-01-01 09:00:00,6.707500000000001,-19.831567764282227,-11.230094909667969,-6.8725738525390625,-1.1730945110321045,1.3316887617111206,3.923957586288452,9.11550521850586,14.654823303222656,21.21092987060547,5.375811238288881,5.375811238288881,False,True
2026-01-01 10:00:00,-1.4699999999999989,-25.01548194885254,-11.009943008422852,-6.667781829833984,-0.8039095401763916,1.522500991821289,3.960728406906128,9.293340682983398,13.972902297973633,21.042293548583984,-2.992500991821288,2.992500991821288,False,False
2026-01-01 11:00:00,-0.23000000000000043,-26.793886184692383,-9.287800788879395,-5.268172264099121,-0.1083802729845047,1.8719100952148438,3.790801525115967,8.746919631958008,12.515130996704102,20.45453453063965,-2.101910095214844,2.101910095214844,False,False
2026-01-01 12:00:00,0.16000000000000014,-28.4302921295166,-8.93010425567627,-5.048300743103027,0.05517631769180298,2.000922918319702,3.872972249984741,8.719168663024902,12.129209518432617,20.55982780456543,-1.840922918319702,1.840922918319702,False,True
